"SampleID: "" ""Batch Name: plate_P1 Batch Description: <NONE>",,,,,,,,
EventNo,RID,DBL,DD,RP1,CL1,CL2,Aux1,TIME
4552,0,0,7294,12,392,116,0,10875
4553,21,1,8117,52,712,211,0,10875
4554,54,1,12715,16906,697,1803,0,10875
4555,55,1,12739,32,1274,1961,0,10875
4556,27,1,17581,20729,405,354,0,10875
4557,20,1,9294,7,433,228,0,10875
4558,51,1,13180,46,128,1692,0,10875
4559,0,0,22372,83,1345,384,0,10875
4560,35,1,10717,12,380,663,0,10922
4561,19,1,11633,8,232,226,0,10922
4562,13,1,18268,15,242,121,0,10922
4563,12,1,17997,18,135,113,0,10922
4564,36,1,12990,40,669,605,0,10922
4565,27,1,10532,3,438,363,0,10922
4566,33,1,16495,66,137,669,0,10922
4567,55,1,10658,36,1359,1934,0,10922
4568,38,1,11884,11,2342,644,0,10922
4569,78,1,15007,58,3965,5601,0,10922
4570,19,1,15004,8,249,216,0,10922
4571,29,1,14177,8,1218,347,0,10922
4572,0,1,12069,10,258,2269,0,10922
4573,26,1,13426,14,227,382,0,10922
4574,21,1,11062,69,790,213,0,10922
4575,0,0,24902,39,2644,755,0,10922
4576,18,1,12599,7,117,219,0,10922
4577,43,1,13083,5,226,1077,0,10922
4578,38,1,9320,8,2248,623,0,10922
4579,30,1,10555,34,2178,349,0,10922
4580,27,1,8048,17950,406,384,0,10922
4581,38,1,14462,14,2283,638,0,10922
4582,18,1,10146,14262,117,226,0,10922
4583,28,1,15479,9,681,355,0,10922
4584,19,1,13302,8,230,227,0,10969
4585,21,1,16167,80,693,207,0,10969
4586,25,1,12077,14,124,365,0,10969
4587,38,1,10330,7,2360,618,0,10969
4588,54,1,12196,13,685,1771,0,10969
4589,28,1,13580,8,669,369,0,10969
4590,35,1,9655,10,411,661,0,10969
4591,52,1,16449,3,230,1988,0,10969
4592,13,1,16489,23,235,117,0,10969
4593,78,1,9948,9214,4073,5389,0,10969
4594,54,1,14757,12,697,1857,0,10969
4595,15,1,10227,6,729,117,0,10969
4596,36,1,9624,63,683,614,0,10969
4597,38,1,12816,1,2178,599,0,10969
4598,22,1,14539,37,1296,215,0,10969
4599,20,1,11714,4,386,211,0,10969
4600,78,1,10248,60,3814,5279,0,10969
4601,54,1,11044,9,687,1778,0,10969
4602,38,1,10568,8,2221,607,0,10969
4603,77,1,14205,14777,2376,5412,0,10969
4604,28,1,12298,12,682,363,0,10969
4605,22,1,8947,20,1246,199,1,10969
4606,15,1,10454,8,699,116,0,10969
4607,29,1,12968,8,1246,360,1,10969
4608,52,1,15416,12,228,1762,0,11032
4609,51,1,11600,42,134,1733,1,11032
4610,38,1,13018,4,2458,662,0,11032
4611,43,1,11010,3,217,1065,0,11032
4612,28,1,12113,18,678,354,0,11032
4613,51,1,13117,44,133,1808,0,11032
4614,26,1,10469,3,223,363,0,11032
4615,14,1,9891,9,390,116,0,11032
4616,77,1,9334,6,2319,5829,0,11032
4617,27,1,12257,7,400,372,0,11032
4618,14,1,16321,7,427,127,1,11032
4619,29,1,11624,70,1265,352,4,11032
4620,21,1,15192,71,717,211,0,11032
4621,15,1,8469,10,733,114,0,11032
4622,35,1,11956,13,401,647,0,11032
4623,78,1,11365,67,3736,5070,0,11032
4624,78,1,12646,5277,3954,5478,0,11032
4625,15,1,12267,9,678,109,0,11032
4626,78,1,14760,6,4049,5411,0,11032
4627,33,1,9664,40,140,663,0,11032
4628,30,1,11323,64,2180,347,0,11032
4629,56,1,12299,17749,2462,1847,1,11032
4630,21,1,12165,68,733,221,0,11032
4631,26,1,10996,3,207,357,0,11032
4632,19,1,14313,19,246,249,0,11094
4633,15,1,11557,4,728,113,0,11094
4634,33,1,11609,15663,136,671,0,11094
4635,34,1,13627,10,231,637,0,11094
4636,19,1,16930,20,230,212,0,11094
4637,43,1,10870,7,228,1131,0,11094
4638,78,1,9922,55,4835,6259,0,11094
4639,30,1,10862,16,1977,321,0,11094
4640,20,1,10465,5,406,226,0,11094
4641,77,1,12136,3,2215,5437,0,11094
4642,0,0,7087,0,11,0,0,11094
4643,19,1,9509,2,203,196,0,11094
4644,30,1,13059,20,2170,352,0,11094
4645,63,1,17839,11,422,3157,0,11094
4646,77,1,9666,11,2299,5695,0,11094
4647,35,1,11241,7,413,702,0,11094
4648,34,1,11636,4,234,656,1,11094
4649,22,1,14450,9768,1358,212,0,11094
4650,30,1,11923,55,2299,352,0,11094
4651,14,1,12817,1,399,122,0,11094
4652,55,1,10772,53,1254,1919,0,11094
4653,63,1,12776,3,411,3075,0,11094
4654,25,1,8263,13,115,359,0,11094
4655,20,1,13371,5,424,213,0,11094
4656,0,0,6860,11,2208,1769,0,11172
4657,28,1,12885,11,715,382,0,11172
4658,34,1,11620,15,208,578,0,11172
4659,55,1,14783,13043,1223,1809,0,11172
4660,33,1,9893,15,130,626,0,11172
4661,27,1,11500,9,406,369,0,11172
4662,61,1,11721,9,117,2950,0,11172
4663,55,1,12058,31,1263,1835,0,11172
4664,12,1,11112,22,126,119,0,11172
4665,15,1,13122,14,656,109,0,11172
4666,19,1,13290,7,233,232,0,11172
4667,55,1,12867,52,1322,1929,0,11172
4668,56,1,16238,13,2397,1895,0,11172
4669,0,0,22196,93,1407,419,0,11172
4670,18,1,8991,4,115,215,0,11172
4671,27,1,11877,6,437,382,1,11172
4672,56,1,10409,1,2342,1866,0,11172
4673,21,1,10393,8032,701,205,0,11172
4674,20,1,10529,7,432,221,0,11172
4675,22,1,8701,31,1302,203,1,11172
4676,25,1,10586,6,123,357,0,11172
4677,21,1,10829,6828,738,220,0,11172
4678,78,1,9141,66,3929,5487,0,11172
4679,20,1,10416,6,406,223,0,11172
4680,26,1,13746,7,236,369,0,11219
4681,0,0,20206,4,434,229,0,11219
4682,78,1,10112,80,3881,5399,0,11219
4683,33,1,11840,24,134,636,0,11219
4684,63,1,9402,4,395,3053,0,11219
4685,19,1,10523,9,230,227,0,11219
4686,25,1,13777,14,132,369,0,11219
4687,27,1,9265,5,404,375,1,11219
4688,28,1,10379,9,647,345,0,11219
4689,61,1,13347,10,131,3179,1,11219
4690,26,1,13871,8129,233,377,0,11219
4691,61,1,13897,5390,119,3070,0,11219
4692,29,1,14046,16,1409,398,0,11219
4693,12,1,9196,13,123,110,0,11219
4694,35,1,11985,3,367,624,0,11219
4695,38,1,11616,8,2437,688,0,11219
4696,20,1,9397,8,458,247,0,11219
4697,77,1,10118,7,2005,4901,0,11219
4698,13,1,10329,0,213,114,1,11219
4699,29,1,10571,8,1315,352,0,11219
4700,13,1,8467,36,228,119,0,11219
4701,18,1,12755,14,120,221,0,11219
4702,43,1,10551,6,239,1137,0,11219
4703,43,1,14235,16032,232,1078,0,11219
4704,56,1,8957,11,2202,1747,0,11266
4705,33,1,10829,33,135,691,0,11266
4706,43,1,13540,1,266,1194,1,11266
4707,12,1,12595,23,140,130,0,11266
4708,54,1,14139,6,710,1819,0,11266
4709,54,1,10165,6,728,1789,0,11266
4710,0,0,20761,26,1353,358,0,11266
4711,20,1,11511,4,415,220,1,11266
4712,15,1,9052,5,731,115,0,11266
4713,33,1,8124,16,127,646,1,11266
4714,36,1,13780,29,708,612,0,11266
4715,52,1,11954,4,224,1820,0,11266
4716,56,1,9989,9,2298,1799,0,11266
4717,22,1,14448,34,1220,191,0,11266
4718,20,1,9997,7,410,220,0,11266
4719,56,1,12209,3,2345,1805,0,11266
4720,38,1,10474,3,2261,618,0,11266
4721,77,1,7748,6,2335,5533,0,11266
4722,51,1,9028,40,122,1739,1,11266
4723,43,1,13149,941,228,1097,0,11266
4724,38,1,12897,8,2254,614,0,11266
4725,51,1,11311,54,131,1747,0,11266
4726,33,1,9755,62,130,648,0,11266
4727,26,1,8724,7,205,350,0,11266
4728,0,0,26823,160,301,4254,0,11329
4729,43,1,11623,13946,222,1028,0,11329
4730,51,1,13714,42,137,1713,0,11329
4731,77,1,14565,2,2311,5703,0,11329
4732,26,1,12701,12,226,387,0,11329
4733,63,1,11122,16,396,3289,0,11329
4734,20,1,15338,11,411,240,0,11329
4735,51,1,9744,6865,126,1871,0,11329
4736,55,1,16171,35,1335,1905,0,11329
4737,35,1,10079,21,363,601,0,11329
4738,27,1,9143,9,405,382,0,11329
4739,43,1,9085,13177,220,1077,0,11329
4740,34,1,18448,1,237,610,1,11329
4741,56,1,13075,10,2305,1804,0,11329
4742,29,1,10481,8393,1128,302,1,11329
4743,29,1,11328,19281,1259,352,0,11329
4744,28,1,13556,16,647,346,0,11329
4745,21,1,12079,67,704,214,0,11329
4746,30,1,14234,14,2254,361,1,11329
4747,18,1,10856,8,125,226,0,11329
4748,19,1,11938,16,233,220,0,11329
4749,19,1,14450,7922,207,200,0,11329
4750,55,1,13318,38,1292,1850,1,11329
4751,27,1,10435,17,419,375,0,11329
4752,22,1,13352,32,1324,200,0,11391
4753,22,1,12056,46,1253,208,0,11391
4754,43,1,13083,5,238,1150,0,11391
4755,22,1,15829,29,1338,201,0,11391
4756,54,1,13124,14,702,1793,0,11391
4757,14,1,8723,4,416,121,0,11391
4758,27,1,10516,3,410,365,0,11391
4759,34,1,12022,6,220,620,1,11391
4760,21,1,10646,59,685,204,0,11391
4761,22,1,15954,26,1334,208,0,11391
4762,29,1,16520,14,1333,380,0,11391
4763,21,1,9823,46,667,201,0,11391
4764,51,1,11035,37,125,1783,0,11391
4765,51,1,9326,74,127,1831,0,11391
4766,54,1,9502,23,724,1837,0,11391
4767,13,1,14170,16,228,121,0,11391
4768,26,1,10171,7,223,352,0,11391
4769,34,1,11923,7,216,613,0,11391
4770,78,1,10735,45,4237,5574,0,11391
4771,43,1,10121,10,223,1133,0,11391
4772,63,1,10363,10,359,2905,0,11391
4773,54,1,10558,11,712,1896,0,11391
4774,34,1,8672,6,218,607,0,11391
4775,20,1,13028,7,409,229,0,11391
4776,25,1,11439,19,135,368,0,11469
4777,26,1,8836,7,234,379,0,11469
4778,15,1,9727,15,716,114,0,11469
4779,63,1,12228,7,406,3286,0,11469
4780,0,1,8116,8,124,3316,1,11469
4781,14,1,17039,10,430,122,0,11469
4782,30,1,11276,19,2237,356,0,11469
4783,25,1,9023,11,119,353,0,11469
4784,52,1,13933,10,217,1734,0,11469
4785,63,1,9453,3,393,3229,0,11469
4786,61,1,13380,13,122,3027,0,11469
4787,20,1,9687,9,396,209,0,11469
4788,61,1,10043,11,123,3002,0,11469
4789,28,1,15457,21,644,329,2,11469
4790,54,1,9808,6,716,1792,3,11469
4791,78,1,13297,49,4092,5465,0,11469
4792,28,1,11892,17,681,393,0,11469
4793,33,1,17941,52,141,633,0,11469
4794,61,1,10006,15,129,3092,0,11469
4795,63,1,11001,4,414,3236,0,11469
4796,15,1,10375,3,681,103,0,11469
4797,0,0,7012,0,9,0,0,11469
4798,78,1,9649,77,4048,5574,0,11469
4799,51,1,12688,137,126,1742,2,11469
4800,52,1,10207,5,198,1695,0,11532
4801,26,1,9275,9,215,375,0,11532
4802,20,1,7804,5,390,215,0,11532
4803,21,1,15133,56,733,202,0,11532
4804,78,1,10878,78,3971,5580,0,11532
4805,78,1,10587,74,4090,5630,0,11532
4806,28,1,14391,13,691,367,0,11532
4807,63,1,9991,0,388,3175,0,11532
4808,56,1,10884,8,2410,1843,0,11532
4809,27,1,10904,18304,379,353,0,11532
4810,55,1,11366,38,1283,1943,0,11532
4811,28,1,14600,8,708,370,0,11532
4812,27,1,11656,4,389,356,0,11532
4813,78,1,9467,67,4087,5363,0,11532
4814,28,1,13681,6219,693,380,0,11532
4815,19,1,11613,16,235,238,0,11532
4816,61,1,13745,10,132,3145,0,11532
4817,29,1,14217,11,1216,347,1,11532
4818,21,1,9607,64,702,203,0,11532
4819,56,1,8654,0,2263,1825,0,11532
4820,51,1,10867,43,133,1834,0,11532
4821,0,0,7230,6,224,1105,0,11532
4822,27,1,11734,3,410,382,0,11532
4823,14,1,14203,7,427,121,0,11532
4824,15,1,10768,4,699,112,0,11610
4825,52,1,9154,6,206,1807,0,11610
4826,15,1,15113,17,764,112,0,11610
4827,77,1,10269,4,2276,5462,0,11610
4828,12,1,13950,19,126,121,0,11610
4829,27,1,11714,8,433,370,0,11610
4830,78,1,17300,31,4113,6098,0,11610
4831,20,1,13223,26,420,232,0,11610
4832,21,1,12522,7701,739,210,0,11610
4833,19,1,13398,16,218,218,0,11610
4834,20,1,10874,151,405,225,0,11610
4835,61,1,9965,7,118,3082,1,11610
4836,0,0,26406,51,2307,374,0,11610
4837,15,1,10800,10,667,112,0,11610
4838,15,1,8779,1,725,113,0,11610
4839,30,1,8961,40,2319,361,0,11610
4840,13,1,12165,71,231,118,0,11610
4841,36,1,13999,19,661,528,0,11610
4842,54,1,12029,5,717,1887,0,11610
4843,0,0,23697,107,424,5788,1,11610
4844,56,1,10118,9,2340,1927,0,11610
4845,18,1,15331,11,125,225,0,11610
4846,21,1,12823,7080,699,202,0,11610
4847,54,1,14835,12,721,1888,0,11610
4848,36,1,8205,56,745,654,0,11688
4849,25,1,12112,21907,130,364,0,11688
4850,56,1,15064,16452,2255,1751,0,11688
4851,14,1,13983,6,429,121,0,11688
4852,21,1,10669,51,723,217,0,11688
4853,61,1,13809,8,128,3167,0,11688
4854,30,1,10504,20,2082,339,0,11688
4855,54,1,13733,16,716,1805,0,11688
4856,18,1,10278,3,119,229,0,11688
4857,21,1,12989,6320,682,209,0,11688
4858,21,1,12900,48,748,211,0,11688
4859,54,1,12552,28,757,1863,0,11688
4860,55,1,16067,38,1341,1877,0,11688
4861,0,0,26047,22,250,441,0,11688
4862,77,1,9092,6,2360,5481,0,11688
4863,34,1,12528,6,217,622,0,11688
4864,77,1,15631,13612,2364,5830,0,11688
4865,43,1,12457,12,234,1103,0,11688
4866,51,1,11017,64,117,1667,0,11688
4867,51,1,14233,211,124,1753,0,11688
4868,52,1,13083,0,223,1885,1,11688
4869,43,1,8899,2,222,1029,0,11688
4870,18,1,11858,9,120,217,1,11688
4871,29,1,13745,11,1253,360,0,11688
4872,78,1,10249,60,4134,5708,0,11766
4873,51,1,14146,58,127,1766,0,11766
4874,78,1,10124,8130,3956,5446,0,11766
4875,63,1,12641,6,411,3305,0,11766
4876,51,1,13088,29,135,1870,0,11766
4877,27,1,9734,8,425,385,0,11766
4878,28,1,10380,15,692,384,0,11766
4879,13,1,11609,29,219,115,0,11766
4880,35,1,13160,5,381,602,0,11766
4881,54,1,11848,44,713,1731,0,11766
4882,0,1,13677,43,813,745,0,11766
4883,35,1,9757,6,398,640,0,11766
4884,25,1,12772,4,123,365,0,11766
4885,19,1,10421,14048,218,227,0,11766
4886,21,1,15267,8392,760,217,0,11766
4887,27,1,13516,8,423,359,0,11766
4888,56,1,14934,18,2128,1716,0,11766
4889,20,1,12360,4,387,214,2,11766
4890,22,1,8143,31,1264,203,0,11766
4891,36,1,13404,45,673,595,0,11766
4892,61,1,11796,5,129,3165,0,11766
4893,15,1,11570,6,707,115,0,11766
4894,36,1,11530,30,716,636,0,11766
4895,25,1,10277,12,131,388,0,11766
4896,19,1,13735,17,227,203,0,11813
4897,56,1,15593,6,2275,1748,0,11813
4898,30,1,10676,37,2186,356,0,11813
4899,25,1,10937,6,133,372,0,11813
4900,28,1,13025,12,690,368,0,11813
4901,27,1,11264,4,424,379,0,11813
4902,13,1,16055,21,217,110,0,11813
4903,15,1,9643,9,712,114,0,11813
4904,21,1,11622,71,737,206,0,11813
4905,12,1,12035,16,129,119,0,11813
4906,27,1,11864,5,389,351,0,11813
4907,25,1,12139,10,118,351,0,11813
4908,35,1,10221,8236,404,661,0,11813
4909,0,0,7456,0,16,0,0,11813
4910,19,1,13420,11,231,223,0,11813
4911,0,0,24712,31,2384,1857,0,11813
4912,20,1,12054,2,419,235,0,11813
4913,20,1,10153,5,404,219,0,11813
4914,20,1,14720,12,409,218,0,11813
4915,43,1,11679,6,235,1120,0,11813
4916,27,1,10171,8,424,358,0,11813
4917,29,1,13770,17,1331,357,0,11813
4918,55,1,10296,53,1212,1816,0,11813
4919,14,1,11578,6,391,117,0,11813
4920,26,1,9386,7,224,382,0,11860
4921,29,1,18166,13,1261,356,0,11860
4922,26,1,9029,12,222,371,1,11860
4923,14,1,12414,7,417,118,0,11860
4924,56,1,11902,8,2166,1754,0,11860
4925,33,1,10032,13507,134,654,0,11860
4926,54,1,10666,20,712,1869,0,11860
4927,20,1,13661,9,420,220,0,11860
4928,19,1,9314,12,234,220,0,11860
4929,20,1,11621,8,401,220,0,11860
4930,14,1,12506,10,413,124,0,11860
4931,25,1,9901,19195,119,356,0,11860
4932,19,1,13282,8,228,223,0,11860
4933,22,1,8200,25,1331,213,0,11860
4934,28,1,11989,12,668,372,0,11860
4935,19,1,16436,8,232,201,0,11860
4936,34,1,16660,8,229,644,0,11860
4937,54,1,11801,13,692,1816,0,11860
4938,51,1,9181,34,131,1902,0,11860
4939,0,0,27333,23,1276,205,0,11860
4940,35,1,12427,13,397,624,0,11860
4941,26,1,8761,8,230,362,0,11860
4942,21,1,12479,48,714,214,0,11860
4943,21,1,12109,37,703,212,1,11860
4944,13,1,10622,39,227,115,0,11922
4945,12,1,9732,8,131,128,0,11922
4946,38,1,10960,6,2462,631,0,11922
4947,38,1,13291,1,2500,672,0,11922
4948,29,1,13044,6,1368,372,0,11922
4949,56,1,9221,6,2129,1699,1,11922
4950,77,1,11122,3,2415,5885,0,11922
4951,26,1,12610,12,228,372,0,11922
4952,27,1,12533,9,452,413,0,11922
4953,52,1,13394,9,207,1864,0,11922
4954,61,1,14168,5781,124,3048,0,11922
4955,12,1,13121,36,128,118,0,11922
4956,12,1,8074,19,117,113,0,11922
4957,20,1,14295,3,397,218,0,11922
4958,63,1,16857,8,413,3113,0,11922
4959,77,1,10620,9,2228,5413,0,11922
4960,19,1,16855,17,221,206,0,11922
4961,19,1,9091,6,215,222,0,11922
4962,21,1,13144,57,711,204,0,11922
4963,18,1,10905,7,123,228,0,11922
4964,15,1,11035,8,729,116,0,11922
4965,54,1,13625,12,756,1818,0,11922
4966,56,1,8335,3,2170,1733,0,11922
4967,55,1,15302,37,1271,1909,1,11922
4968,21,1,10705,56,634,190,0,11985
4969,21,1,9354,48,674,197,0,11985
4970,0,1,12931,30,1724,264,0,11985
4971,43,1,8795,8,219,1080,1,11985
4972,20,1,11659,4,413,215,0,11985
4973,51,1,10191,62,135,1919,1,11985
4974,19,1,11787,10,233,222,0,11985
4975,15,1,9496,17,693,115,0,11985
4976,25,1,12913,23755,127,351,1,11985
4977,12,1,9197,14,118,113,0,11985
4978,56,1,16835,14,2369,1794,0,11985
4979,20,1,7629,6,424,218,0,11985
4980,18,1,15160,12,125,231,1,11985
